mjd_utc	longitude_deg	radius_au
61008.790865937	-209.249375322	1.772650622
61008.832532603	-209.289882389	1.773621990
61008.874199270	-209.330345033	1.774594087
61008.915865937	-209.370763295	1.775566910
61008.957532603	-209.411137215	1.776540460
61008.999199270	-209.451466833	1.777514734
61009.040865937	-209.491752190	1.778489732
61009.082532603	-209.531993325	1.779465452
61009.124199270	-209.572190280	1.780441892
61009.165865937	-209.612343095	1.781419052
61009.207532603	-209.652451811	1.782396930
61009.249199270	-209.692516467	1.783375525
61009.290865937	-209.732537106	1.784354835
61009.332532603	-209.772513767	1.785334860
61009.374199270	-209.812446491	1.786315599
61009.415865937	-209.852335320	1.787297049
61009.457532603	-209.892180294	1.788279209
61009.499199270	-209.931981454	1.789262079
61009.540865937	-209.971738841	1.790245657
61009.582532603	-210.011452496	1.791229942
61009.624199270	-210.051122461	1.792214933
61009.665865937	-210.090748776	1.793200628
61009.707532603	-210.130331482	1.794187026
61009.749199270	-210.169870622	1.795174125
61009.790865937	-210.209366236	1.796161926
61009.832532603	-210.248818365	1.797150425
61009.874199270	-210.288227052	1.798139623
61009.915865937	-210.327592337	1.799129518
61009.957532603	-210.366914262	1.800120108
61009.999199270	-210.406192868	1.801111393
61010.040865937	-210.445428198	1.802103371
61010.082532603	-210.484620292	1.803096041
61010.124199270	-210.523769193	1.804089402
61010.165865937	-210.562874942	1.805083452
61010.207532603	-210.601937580	1.806078190
61010.249199270	-210.640957150	1.807073616
61010.290865937	-210.679933694	1.808069727
61010.332532603	-210.718867253	1.809066523
61010.374199270	-210.757757870	1.810064002
61010.415865937	-210.796605586	1.811062163
61010.457532603	-210.835410443	1.812061005
61010.499199270	-210.874172483	1.813060527
61010.540865937	-210.912891749	1.814060728
61010.582532603	-210.951568282	1.815061606
61010.624199270	-210.990202125	1.816063160
61010.665865937	-211.028793320	1.817065389
61010.707532603	-211.067341909	1.818068291
61010.749199270	-211.105847934	1.819071866
61010.790865937	-211.144311438	1.820076113
61010.832532603	-211.182732463	1.821081029
61010.874199270	-211.221111051	1.822086615
61010.915865937	-211.259447245	1.823092868
61010.957532603	-211.297741087	1.824099788
61010.999199270	-211.335992620	1.825107373
61011.040865936	-211.374201886	1.826115622
61011.082532603	-211.412368928	1.827124534
61011.124199269	-211.450493788	1.828134108
61011.165865936	-211.488576509	1.829144343
61011.207532603	-211.526617133	1.830155237
61011.249199269	-211.564615703	1.831166789
61011.290865936	-211.602572262	1.832178999
61011.332532602	-211.640486853	1.833191864
61011.374199269	-211.678359518	1.834205384
61011.415865936	-211.716190300	1.835219558
61011.457532602	-211.753979241	1.836234384
61011.499199269	-211.791726386	1.837249861
61011.540865936	-211.829431775	1.838265988
61011.582532602	-211.867095454	1.839282765
61011.624199269	-211.904717463	1.840300189
61011.665865936	-211.942297846	1.841318259
61011.707532602	-211.979836647	1.842336975
61011.749199269	-212.017333907	1.843356336
61011.790865936	-212.054789671	1.844376339
61011.832532602	-212.092203980	1.845396985
61011.874199269	-212.129576879	1.846418271
61011.915865936	-212.166908410	1.847440197
61011.957532602	-212.204198616	1.848462762
61011.999199269	-212.241447541	1.849485964
61012.040865936	-212.278655227	1.850509802
61012.082532602	-212.315821717	1.851534275
61012.124199269	-212.352947055	1.852559383
61012.165865936	-212.390031285	1.853585123
61012.207532602	-212.427074448	1.854611495
61012.249199269	-212.464076589	1.855638497
61012.290865936	-212.501037750	1.856666129
61012.332532602	-212.537957975	1.857694389
61012.374199269	-212.574837308	1.858723277
61012.415865936	-212.611675791	1.859752791
61012.457532602	-212.648473467	1.860782929
61012.499199269	-212.685230381	1.861813692
61012.540865936	-212.721946575	1.862845077
61012.582532602	-212.758622093	1.863877084
61012.624199269	-212.795256978	1.864909711
61012.665865936	-212.831851273	1.865942958
61012.707532602	-212.868405022	1.866976822
61012.749199269	-212.904918269	1.868011305
61012.790865936	-212.941391056	1.869046403
61012.832532602	-212.977823428	1.870082116
61012.874199269	-213.014215427	1.871118443
61012.915865936	-213.050567097	1.872155383
61012.957532602	-213.086878482	1.873192934
61012.999199269	-213.123149624	1.874231096
61013.040865936	-213.159380569	1.875269868
61013.082532602	-213.195571358	1.876309247
61013.124199269	-213.231722036	1.877349234
61013.165865936	-213.267832646	1.878389828
61013.207532602	-213.303903231	1.879431026
61013.249199269	-213.339933836	1.880472829
61013.290865936	-213.375924503	1.881515234
61013.332532602	-213.411875277	1.882558241
61013.374199269	-213.447786200	1.883601849
61013.415865936	-213.483657317	1.884646057
61013.457532602	-213.519488670	1.885690863
61013.499199269	-213.555280305	1.886736267
61013.540865936	-213.591032263	1.887782267
61013.582532602	-213.626744589	1.888828863
61013.624199269	-213.662417326	1.889876053
61013.665865936	-213.698050519	1.890923836
61013.707532602	-213.733644210	1.891972212
61013.749199269	-213.769198443	1.893021179
61013.790865936	-213.804713262	1.894070735
61013.832532602	-213.840188710	1.895120881
61013.874199269	-213.875624831	1.896171615
61013.915865936	-213.911021669	1.897222935
61013.957532602	-213.946379267	1.898274842
61013.999199269	-213.981697670	1.899327333
61014.040865936	-214.016976919	1.900380408
61014.082532602	-214.052217060	1.901434066
61014.124199269	-214.087418136	1.902488305
61014.165865936	-214.122580191	1.903543125
61014.207532602	-214.157703267	1.904598525
61014.249199269	-214.192787409	1.905654503
61014.290865936	-214.227832661	1.906711058
61014.332532602	-214.262839066	1.907768190
61014.374199269	-214.297806667	1.908825898
61014.415865936	-214.332735509	1.909884179
61014.457532602	-214.367625635	1.910943034
61014.499199269	-214.402477088	1.912002462
61014.540865936	-214.437289913	1.913062460
61014.582532602	-214.472064152	1.914123029
61014.624199269	-214.506799850	1.915184168
61014.665865935	-214.541497051	1.916245874
61014.707532602	-214.576155796	1.917308148
61014.749199268	-214.610776132	1.918370987
61014.790865935	-214.645358100	1.919434392
61014.832532601	-214.679901745	1.920498361
61014.874199268	-214.714407110	1.921562893
61014.915865935	-214.748874239	1.922627987
61014.957532601	-214.783303175	1.923693643
61014.999199268	-214.817693962	1.924759858
61015.040865935	-214.852046644	1.925826633
61015.082532601	-214.886361264	1.926893965
61015.124199268	-214.920637866	1.927961855
61015.165865935	-214.954876493	1.929030301
61015.207532601	-214.989077189	1.930099301
61015.249199268	-215.023239997	1.931168856
61015.290865935	-215.057364961	1.932238964
61015.332532601	-215.091452125	1.933309624
61015.374199268	-215.125501531	1.934380835
61015.415865935	-215.159513225	1.935452596
61015.457532601	-215.193487248	1.936524907
61015.499199268	-215.227423644	1.937597765
61015.540865935	-215.261322458	1.938671171
61015.582532601	-215.295183732	1.939745122
61015.624199268	-215.329007511	1.940819619
61015.665865935	-215.362793836	1.941894660
61015.707532601	-215.396542753	1.942970245
61015.749199268	-215.430254304	1.944046371
61015.790865935	-215.463928532	1.945123039
61015.832532601	-215.497565482	1.946200247
61015.874199268	-215.531165196	1.947277994
61015.915865935	-215.564727718	1.948356280
61015.957532601	-215.598253092	1.949435103
61015.999199268	-215.631741360	1.950514463
61016.040865935	-215.665192567	1.951594358
61016.082532601	-215.698606755	1.952674787
61016.124199268	-215.731983967	1.953755750
61016.165865935	-215.765324248	1.954837245
61016.207532601	-215.798627640	1.955919272
61016.249199268	-215.831894187	1.957001830
61016.290865935	-215.865123932	1.958084918
61016.332532601	-215.898316918	1.959168534
61016.374199268	-215.931473188	1.960252678
61016.415865935	-215.964592786	1.961337349
61016.457532601	-215.997675755	1.962422545
61016.499199268	-216.030722138	1.963508267
61016.540865935	-216.063731979	1.964594513
61016.582532601	-216.096705320	1.965681281
61016.624199268	-216.129642204	1.966768572
61016.665865935	-216.162542676	1.967856384
61016.707532601	-216.195406777	1.968944716
61016.749199268	-216.228234551	1.970033568
61016.790865935	-216.261026042	1.971122938
61016.832532601	-216.293781291	1.972212825
61016.874199268	-216.326500343	1.973303229
61016.915865935	-216.359183240	1.974394148
61016.957532601	-216.391830025	1.975485583
61016.999199268	-216.424440742	1.976577530
61017.040865935	-216.457015433	1.977669991
61017.082532601	-216.489554141	1.978762964
61017.124199268	-216.522056909	1.979856447
61017.165865935	-216.554523781	1.980950441
61017.207532601	-216.586954798	1.982044943
61017.249199268	-216.619350004	1.983139954
61017.290865935	-216.651709442	1.984235473
61017.332532601	-216.684033155	1.985331497
61017.374199268	-216.716321185	1.986428027
61017.415865935	-216.748573576	1.987525062
61017.457532601	-216.780790369	1.988622600
61017.499199268	-216.812971609	1.989720641
61017.540865935	-216.845117336	1.990819184
61017.582532601	-216.877227596	1.991918228
61017.624199268	-216.909302429	1.993017772
61017.665865935	-216.941341879	1.994117815
61017.707532601	-216.973345988	1.995218357
61017.749199268	-217.005314799	1.996319395
61017.790865935	-217.037248355	1.997420931
61017.832532601	-217.069146698	1.998522961
61017.874199268	-217.101009870	1.999625487
61017.915865935	-217.132837915	2.000728506
61017.957532601	-217.164630875	2.001832018
61017.999199268	-217.196388793	2.002936023
61018.040865935	-217.228111710	2.004040518
61018.082532601	-217.259799669	2.005145504
61018.124199268	-217.291452713	2.006250979
61018.165865934	-217.323070884	2.007356942
61018.207532601	-217.354654225	2.008463393
61018.249199267	-217.386202778	2.009570331
61018.290865934	-217.417716585	2.010677755
61018.332532600	-217.449195688	2.011785664
61018.374199267	-217.480640130	2.012894057
61018.415865934	-217.512049954	2.014002933
61018.457532600	-217.543425200	2.015112291
61018.499199267	-217.574765913	2.016222132
61018.540865934	-217.606072133	2.017332452
61018.582532600	-217.637343902	2.018443253
61018.624199267	-217.668581264	2.019554532
61018.665865934	-217.699784260	2.020666290
61018.707532600	-217.730952932	2.021778525
61018.749199267	-217.762087323	2.022891236
61018.790865934	-217.793187474	2.024004423
61018.832532600	-217.824253427	2.025118084
61018.874199267	-217.855285225	2.026232219
61018.915865934	-217.886282908	2.027346828
61018.957532600	-217.917246520	2.028461908
61018.999199267	-217.948176102	2.029577459
61019.040865934	-217.979071696	2.030693481
61019.082532600	-218.009933344	2.031809973
61019.124199267	-218.040761087	2.032926933
61019.165865934	-218.071554968	2.034044361
61019.207532600	-218.102315028	2.035162257
61019.249199267	-218.133041309	2.036280618
61019.290865934	-218.163733852	2.037399445
61019.332532600	-218.194392700	2.038518736
61019.374199267	-218.225017894	2.039638491
61019.415865934	-218.255609475	2.040758709
61019.457532600	-218.286167485	2.041879389
61019.499199267	-218.316691966	2.043000531
61019.540865934	-218.347182960	2.044122132
61019.582532600	-218.377640507	2.045244194
61019.624199267	-218.408064649	2.046366714
61019.665865934	-218.438455428	2.047489691
61019.707532600	-218.468812884	2.048613127
61019.749199267	-218.499137061	2.049737018
61019.790865934	-218.529427998	2.050861365
61019.832532600	-218.559685737	2.051986166
61019.874199267	-218.589910319	2.053111421
61019.915865934	-218.620101787	2.054237130
61019.957532600	-218.650260180	2.055363290
61019.999199267	-218.680385540	2.056489902
61020.040865934	-218.710477908	2.057616965
61020.082532600	-218.740537326	2.058744477
61020.124199267	-218.770563835	2.059872439
61020.165865934	-218.800557475	2.061000848
61020.207532600	-218.830518287	2.062129705
61020.249199267	-218.860446314	2.063259009
61020.290865934	-218.890341594	2.064388758
61020.332532600	-218.920204171	2.065518953
61020.374199267	-218.950034084	2.066649591
61020.415865934	-218.979831374	2.067780673
61020.457532600	-219.009596083	2.068912198
61020.499199267	-219.039328250	2.070044164
61020.540865934	-219.069027918	2.071176571
61020.582532600	-219.098695126	2.072309419
61020.624199267	-219.128329915	2.073442706
61020.665865934	-219.157932327	2.074576432
61020.707532600	-219.187502401	2.075710596
61020.749199267	-219.217040179	2.076845196
61020.790865934	-219.246545700	2.077980233
61020.832532600	-219.276019006	2.079115706
61020.874199267	-219.305460137	2.080251613
61020.915865934	-219.334869133	2.081387955
61020.957532600	-219.364246035	2.082524729
61020.999199267	-219.393590884	2.083661936
61021.040865934	-219.422903720	2.084799575
61021.082532600	-219.452184582	2.085937644
61021.124199267	-219.481433512	2.087076144
61021.165865934	-219.510650550	2.088215073
61021.207532600	-219.539835736	2.089354431
61021.249199267	-219.568989110	2.090494216
61021.290865934	-219.598110713	2.091634429
61021.332532600	-219.627200584	2.092775068
61021.374199267	-219.656258763	2.093916132
61021.415865934	-219.685285292	2.095057621
61021.457532600	-219.714280209	2.096199534
61021.499199266	-219.743243556	2.097341871
61021.540865933	-219.772175371	2.098484630
61021.582532599	-219.801075695	2.099627810
61021.624199266	-219.829944567	2.100771412
61021.665865933	-219.858782029	2.101915434
61021.707532599	-219.887588118	2.103059876
61021.749199266	-219.916362876	2.104204736
61021.790865933	-219.945106342	2.105350014
61021.832532599	-219.973818555	2.106495710
61021.874199266	-220.002499556	2.107641822
61021.915865933	-220.031149384	2.108788349
61021.957532599	-220.059768079	2.109935292
61021.999199266	-220.088355680	2.111082650
61022.040865933	-220.116912227	2.112230420
61022.082532599	-220.145437759	2.113378604
61022.124199266	-220.173932316	2.114527200
61022.165865933	-220.202395938	2.115676207
61022.207532599	-220.230828663	2.116825624
61022.249199266	-220.259230531	2.117975452
61022.290865933	-220.287601582	2.119125689
61022.332532599	-220.315941855	2.120276334
61022.374199266	-220.344251388	2.121427387
61022.415865933	-220.372530222	2.122578847
61022.457532599	-220.400778395	2.123730713
61022.499199266	-220.428995947	2.124882984
61022.540865933	-220.457182916	2.126035661
61022.582532599	-220.485339343	2.127188742
61022.624199266	-220.513465265	2.128342226
61022.665865933	-220.541560722	2.129496112
61022.707532599	-220.569625752	2.130650401
61022.749199266	-220.597660396	2.131805091
61022.790865933	-220.625664691	2.132960181
61022.832532599	-220.653638677	2.134115671
61022.874199266	-220.681582392	2.135271561
61022.915865933	-220.709495875	2.136427848
61022.957532599	-220.737379165	2.137584534
61022.999199266	-220.765232300	2.138741616
61023.040865933	-220.793055320	2.139899095
61023.082532599	-220.820848262	2.141056969
61023.124199266	-220.848611166	2.142215238
61023.165865933	-220.876344070	2.143373901
61023.207532599	-220.904047012	2.144532958
61023.249199266	-220.931720032	2.145692408
61023.290865933	-220.959363167	2.146852249
61023.332532599	-220.986976456	2.148012482
61023.374199266	-221.014559937	2.149173106
61023.415865933	-221.042113648	2.150334120
61023.457532599	-221.069637629	2.151495523
61023.499199266	-221.097131916	2.152657314
61023.540865933	-221.124596549	2.153819494
61023.582532599	-221.152031565	2.154982061
61023.624199266	-221.179437003	2.156145014
61023.665865933	-221.206812900	2.157308353
61023.707532599	-221.234159295	2.158472077
61023.749199266	-221.261476226	2.159636186
61023.790865933	-221.288763731	2.160800679
61023.832532599	-221.316021848	2.161965555
61023.874199266	-221.343250614	2.163130813
61023.915865933	-221.370450067	2.164296453
61023.957532599	-221.397620246	2.165462474
61023.999199266	-221.424761188	2.166628876
61024.040865933	-221.451872930	2.167795657
61024.082532599	-221.478955512	2.168962818
61024.124199266	-221.506008969	2.170130357
61024.165865933	-221.533033340	2.171298274
61024.207532599	-221.560028663	2.172466567
61024.249199266	-221.586994974	2.173635238
61024.290865933	-221.613932312	2.174804283
61024.332532599	-221.640840714	2.175973705
61024.374199266	-221.667720217	2.177143500
61024.415865933	-221.694570859	2.178313669
61024.457532599	-221.721392677	2.179484212
61024.499199266	-221.748185709	2.180655126
61024.540865933	-221.774949991	2.181826413
61024.582532599	-221.801685561	2.182998071
61024.624199266	-221.828392457	2.184170099
61024.665865932	-221.855070714	2.185342497
61024.707532599	-221.881720371	2.186515264
61024.749199265	-221.908341464	2.187688400
61024.790865932	-221.934934031	2.188861903
61024.832532598	-221.961498109	2.190035774
61024.874199265	-221.988033733	2.191210012
61024.915865932	-222.014540942	2.192384615
61024.957532598	-222.041019773	2.193559583
61024.999199265	-222.067470261	2.194734917
61025.040865932	-222.093892444	2.195910614
61025.082532598	-222.120286359	2.197086675
61025.124199265	-222.146652042	2.198263098
61025.165865932	-222.172989531	2.199439883
61025.207532598	-222.199298860	2.200617030
61025.249199265	-222.225580068	2.201794538
61025.290865932	-222.251833191	2.202972405
61025.332532598	-222.278058265	2.204150633
61025.374199265	-222.304255327	2.205329219
61025.415865932	-222.330424413	2.206508164
61025.457532598	-222.356565559	2.207687466
61025.499199265	-222.382678803	2.208867125
61025.540865932	-222.408764179	2.210047140
61025.582532598	-222.434821725	2.211227512
61025.624199265	-222.460851477	2.212408238
61025.665865932	-222.486853471	2.213589319
61025.707532598	-222.512827743	2.214770754
61025.749199265	-222.538774329	2.215952542
61025.790865932	-222.564693265	2.217134683
61025.832532598	-222.590584587	2.218317176
61025.874199265	-222.616448332	2.219500020
61025.915865932	-222.642284535	2.220683215
61025.957532598	-222.668093232	2.221866760
61025.999199265	-222.693874459	2.223050654
61026.040865932	-222.719628251	2.224234898
61026.082532598	-222.745354646	2.225419490
61026.124199265	-222.771053677	2.226604430
61026.165865932	-222.796725382	2.227789716
61026.207532598	-222.822369795	2.228975350
61026.249199265	-222.847986952	2.230161329
61026.290865932	-222.873576889	2.231347653
61026.332532598	-222.899139642	2.232534323
61026.374199265	-222.924675245	2.233721336
61026.415865932	-222.950183735	2.234908692
61026.457532598	-222.975665146	2.236096392
61026.499199265	-223.001119515	2.237284434
61026.540865932	-223.026546876	2.238472817
61026.582532598	-223.051947265	2.239661542
61026.624199265	-223.077320716	2.240850607
61026.665865932	-223.102667266	2.242040012
61026.707532598	-223.127986949	2.243229756
61026.749199265	-223.153279801	2.244419839
61026.790865932	-223.178545856	2.245610260
61026.832532598	-223.203785150	2.246801019
61026.874199265	-223.228997717	2.247992114
61026.915865932	-223.254183593	2.249183546
61026.957532598	-223.279342813	2.250375314
61026.999199265	-223.304475410	2.251567416
61027.040865932	-223.329581421	2.252759854
61027.082532598	-223.354660880	2.253952625
61027.124199265	-223.379713822	2.255145730
61027.165865932	-223.404740281	2.256339167
61027.207532598	-223.429740292	2.257532937
61027.249199265	-223.454713890	2.258727038
61027.290865932	-223.479661109	2.259921471
61027.332532598	-223.504581984	2.261116234
61027.374199265	-223.529476549	2.262311326
61027.415865932	-223.554344840	2.263506749
61027.457532598	-223.579186889	2.264702500
61027.499199265	-223.604002733	2.265898579
61027.540865932	-223.628792404	2.267094986
61027.582532598	-223.653555937	2.268291720
61027.624199265	-223.678293367	2.269488780
61027.665865932	-223.703004728	2.270686166
61027.707532598	-223.727690054	2.271883878
61027.749199265	-223.752349379	2.273081915
61027.790865931	-223.776982737	2.274280275
61027.832532598	-223.801590163	2.275478960
61027.874199264	-223.826171689	2.276677967
61027.915865931	-223.850727351	2.277877297
61027.957532597	-223.875257182	2.279076949
61027.999199264	-223.899761216	2.280276922
61028.040865931	-223.924239487	2.281477217
61028.082532597	-223.948692028	2.282677831
61028.124199264	-223.973118874	2.283878765
61028.165865931	-223.997520059	2.285080019
61028.207532597	-224.021895615	2.286281591
61028.249199264	-224.046245576	2.287483481
61028.290865931	-224.070569977	2.288685689
61028.332532597	-224.094868850	2.289888213
61028.374199264	-224.119142229	2.291091054
61028.415865931	-224.143390148	2.292294211
61028.457532597	-224.167612640	2.293497683
61028.499199264	-224.191809739	2.294701470
61028.540865931	-224.215981477	2.295905571
61028.582532597	-224.240127889	2.297109986
61028.624199264	-224.264249006	2.298314714
61028.665865931	-224.288344864	2.299519755
61028.707532597	-224.312415494	2.300725108
61028.749199264	-224.336460930	2.301930772
61028.790865931	-224.360481205	2.303136747
61028.832532597	-224.384476353	2.304343032
61028.874199264	-224.408446405	2.305549628
61028.915865931	-224.432391396	2.306756533
61028.957532597	-224.456311357	2.307963746
61028.999199264	-224.480206322	2.309171268
61029.040865931	-224.504076325	2.310379098
61029.082532597	-224.527921397	2.311587235
61029.124199264	-224.551741571	2.312795679
61029.165865931	-224.575536880	2.314004428
61029.207532597	-224.599307357	2.315213484
61029.249199264	-224.623053035	2.316422844
61029.290865931	-224.646773945	2.317632509
61029.332532597	-224.670470121	2.318842478
61029.374199264	-224.694141596	2.320052751
61029.415865931	-224.717788401	2.321263327
61029.457532597	-224.741410569	2.322474205
61029.499199264	-224.765008132	2.323685385
61029.540865931	-224.788581123	2.324896866
61029.582532597	-224.812129575	2.326108649
61029.624199264	-224.835653519	2.327320731
61029.665865931	-224.859152987	2.328533114
61029.707532597	-224.882628012	2.329745796
61029.749199264	-224.906078627	2.330958777
61029.790865931	-224.929504862	2.332172056
61029.832532597	-224.952906751	2.333385633
61029.874199264	-224.976284325	2.334599507
61029.915865931	-224.999637616	2.335813678
61029.957532597	-225.022966656	2.337028146
61029.999199264	-225.046271478	2.338242909
61030.040865931	-225.069552112	2.339457967
61030.082532597	-225.092808591	2.340673320
61030.124199264	-225.116040947	2.341888967
61030.165865931	-225.139249211	2.343104908
61030.207532597	-225.162433415	2.344321143
61030.249199264	-225.185593591	2.345537670
61030.290865931	-225.208729770	2.346754489
61030.332532597	-225.231841983	2.347971600
61030.374199264	-225.254930264	2.349189002
61030.415865931	-225.277994642	2.350406695
61030.457532597	-225.301035149	2.351624678
61030.499199264	-225.324051818	2.352842950
61030.540865931	-225.347044678	2.354061512
61030.582532597	-225.370013762	2.355280363
61030.624199264	-225.392959101	2.356499502
61030.665865931	-225.415880726	2.357718929
61030.707532597	-225.438778668	2.358938642
61030.749199264	-225.461652959	2.360158643
61030.790865931	-225.484503629	2.361378930
61030.832532597	-225.507330710	2.362599503
61030.874199264	-225.530134232	2.363820360
61030.915865930	-225.552914227	2.365041503
61030.957532597	-225.575670726	2.366262930
61030.999199263	-225.598403760	2.367484641
61031.040865930	-225.621113359	2.368706635
61031.082532596	-225.643799554	2.369928912
61031.124199263	-225.666462377	2.371151471
61031.165865930	-225.689101858	2.372374312
61031.207532596	-225.711718027	2.373597434
61031.249199263	-225.734310916	2.374820838
61031.290865930	-225.756880554	2.376044521
61031.332532596	-225.779426974	2.377268485
61031.374199263	-225.801950204	2.378492728
61031.415865930	-225.824450276	2.379717250
61031.457532596	-225.846927220	2.380942051
61031.499199263	-225.869381067	2.382167130
61031.540865930	-225.891811847	2.383392486
61031.582532596	-225.914219591	2.384618119
61031.624199263	-225.936604328	2.385844029
61031.665865930	-225.958966089	2.387070215
61031.707532596	-225.981304904	2.388296677
61031.749199263	-226.003620804	2.389523414
61031.790865930	-226.025913819	2.390750426
61031.832532596	-226.048183978	2.391977711
61031.874199263	-226.070431312	2.393205271
61031.915865930	-226.092655851	2.394433104
61031.957532596	-226.114857624	2.395661210
61031.999199263	-226.137036663	2.396889588
61032.040865930	-226.159192996	2.398118238
61032.082532596	-226.181326654	2.399347160
61032.124199263	-226.203437666	2.400576352
61032.165865930	-226.225526063	2.401805815
61032.207532596	-226.247591874	2.403035549
61032.249199263	-226.269635128	2.404265551
61032.290865930	-226.291655856	2.405495823
61032.332532596	-226.313654087	2.406726364
61032.374199263	-226.335629850	2.407957173
61032.415865930	-226.357583176	2.409188250
61032.457532596	-226.379514094	2.410419594
61032.499199263	-226.401422633	2.411651204
61032.540865930	-226.423308822	2.412883082
61032.582532596	-226.445172692	2.414115225
61032.624199263	-226.467014271	2.415347634
61032.665865930	-226.488833589	2.416580308
61032.707532596	-226.510630675	2.417813246
61032.749199263	-226.532405559	2.419046449
61032.790865930	-226.554158269	2.420279915
61032.832532596	-226.575888834	2.421513644
61032.874199263	-226.597597285	2.422747637
61032.915865930	-226.619283649	2.423981892
61032.957532596	-226.640947956	2.425216408
61032.999199263	-226.662590236	2.426451187
61033.040865930	-226.684210516	2.427686226
61033.082532596	-226.705808826	2.428921526
61033.124199263	-226.727385195	2.430157086
61033.165865930	-226.748939651	2.431392905
61033.207532596	-226.770472224	2.432628984
61033.249199263	-226.791982942	2.433865322
61033.290865930	-226.813471834	2.435101918
61033.332532596	-226.834938929	2.436338773
61033.374199263	-226.856384255	2.437575884
61033.415865930	-226.877807840	2.438813253
61033.457532596	-226.899209715	2.440050879
61033.499199263	-226.920589906	2.441288760
61033.540865930	-226.941948443	2.442526898
61033.582532596	-226.963285354	2.443765291
61033.624199263	-226.984600667	2.445003938
61033.665865930	-227.005894411	2.446242841
61033.707532596	-227.027166614	2.447481997
61033.749199263	-227.048417304	2.448721407
61033.790865930	-227.069646511	2.449961070
61033.832532596	-227.090854261	2.451200986
61033.874199263	-227.112040583	2.452441154
61033.915865930	-227.133205506	2.453681575
61033.957532596	-227.154349056	2.454922246
61033.999199263	-227.175471264	2.456163169
61034.040865929	-227.196572155	2.457404343
61034.082532596	-227.217651760	2.458645766
61034.124199262	-227.238710104	2.459887440
61034.165865929	-227.259747217	2.461129363
61034.207532595	-227.280763127	2.462371535
61034.249199262	-227.301757860	2.463613955
61034.290865929	-227.322731445	2.464856624
61034.332532595	-227.343683910	2.466099540
61034.374199262	-227.364615282	2.467342704
61034.415865929	-227.385525590	2.468586114
61034.457532595	-227.406414860	2.469829771
61034.499199262	-227.427283120	2.471073674
61034.540865929	-227.448130398	2.472317823
61034.582532595	-227.468956722	2.473562216
61034.624199262	-227.489762118	2.474806855
61034.665865929	-227.510546615	2.476051738
61034.707532595	-227.531310239	2.477296865
61034.749199262	-227.552053019	2.478542236
61034.790865929	-227.572774982	2.479787850
61034.832532595	-227.593476154	2.481033706
61034.874199262	-227.614156563	2.482279805
61034.915865929	-227.634816237	2.483526146
61034.957532595	-227.655455202	2.484772728
61034.999199262	-227.676073485	2.486019552
61035.040865929	-227.696671115	2.487266616
61035.082532595	-227.717248117	2.488513921
61035.124199262	-227.737804520	2.489761466
61035.165865929	-227.758340349	2.491009250
61035.207532595	-227.778855632	2.492257273
61035.249199262	-227.799350396	2.493505535
61035.290865929	-227.819824668	2.494754035
61035.332532595	-227.840278474	2.496002773
61035.374199262	-227.860711841	2.497251749
61035.415865929	-227.881124797	2.498500962
61035.457532595	-227.901517368	2.499750412
61035.499199262	-227.921889580	2.501000098
61035.540865929	-227.942241460	2.502250019
61035.582532595	-227.962573035	2.503500177
61035.624199262	-227.982884332	2.504750570
61035.665865929	-228.003175377	2.506001197
61035.707532595	-228.023446196	2.507252059
61035.749199262	-228.043696817	2.508503154
61035.790865929	-228.063927264	2.509754484
61035.832532595	-228.084137566	2.511006046
61035.874199262	-228.104327748	2.512257842
61035.915865929	-228.124497836	2.513509869
61035.957532595	-228.144647858	2.514762129
61035.999199262	-228.164777838	2.516014621
61036.040865929	-228.184887804	2.517267344
61036.082532595	-228.204977781	2.518520297
61036.124199262	-228.225047797	2.519773481
61036.165865929	-228.245097875	2.521026895
61036.207532595	-228.265128044	2.522280539
61036.249199262	-228.285138329	2.523534413
61036.290865929	-228.305128755	2.524788515
61036.332532595	-228.325099349	2.526042846
61036.374199262	-228.345050137	2.527297405
61036.415865929	-228.364981145	2.528552192
61036.457532595	-228.384892398	2.529807206
61036.499199262	-228.404783923	2.531062447
61036.540865929	-228.424655744	2.532317915
61036.582532595	-228.444507889	2.533573610
61036.624199262	-228.464340382	2.534829530
61036.665865929	-228.484153249	2.536085676
61036.707532595	-228.503946517	2.537342047
61036.749199262	-228.523720209	2.538598643
61036.790865929	-228.543474353	2.539855463
61036.832532595	-228.563208973	2.541112508
61036.874199262	-228.582924096	2.542369776
61036.915865929	-228.602619745	2.543627267
61036.957532595	-228.622295948	2.544884981
61036.999199262	-228.641952729	2.546142918
61037.040865928	-228.661590114	2.547401078
61037.082532595	-228.681208127	2.548659459
61037.124199261	-228.700806795	2.549918061
61037.165865928	-228.720386143	2.551176885
61037.207532594	-228.739946195	2.552435929
61037.249199261	-228.759486976	2.553695194
61037.290865928	-228.779008513	2.554954678
61037.332532594	-228.798510830	2.556214383
61037.374199261	-228.817993952	2.557474307
61037.415865928	-228.837457904	2.558734449
61037.457532594	-228.856902711	2.559994810
61037.499199261	-228.876328398	2.561255390
61037.540865928	-228.895734990	2.562516187
61037.582532594	-228.915122512	2.563777202
61037.624199261	-228.934490989	2.565038434
61037.665865928	-228.953840445	2.566299882
61037.707532594	-228.973170906	2.567561547
61037.749199261	-228.992482395	2.568823428
61037.790865928	-229.011774938	2.570085525
61037.832532594	-229.031048560	2.571347837
61037.874199261	-229.050303285	2.572610365
